Age,"Core ComicID","Core SeriesID",Country,Crossover,"Full Title",Genre,Imprint,Issue,"Issue Nr",Language,Publisher,"Release Date","Release Year",Series,"Series Group","Story Arc",Subtitle,Title,Variant,"Cover Price","CovrPrice Value","Custom Label","Date Sold",Grade,"Grader Notes","Grading Company",Key,"Key Category","Key Reason","Label Type","My Value","Page Quality","Price Sold","Purchase Date","Purchase Price","Purchase Store","Purchase Year","Raw / Slabbed","Signed by","Slab Certification Number","Sold Year",Value,Barcode,"Cover Date","Cover Year",Format,"No. of Pages","Variant Description"
Modern,813223,1048,USA,,"...By Divine Right!","Action | Adventure | Super-Heroes",,219B,219,English,"Marvel Comics","Feb 09, 1982",1982,"The Avengers, Vol. 1",Avengers,,,"...By Divine Right!",B,0.60,,,,,,,Minor,"1st appearance","1st app. The Ba-Bani",,,,,"Nov 03, 2025","$ 1.47","Hip comics",2025,Raw,,,,,0714860245805,"May 1982",1982,Comic,36,"Newsstand Edition"
Bronze,819014,1048,USA,,"War Against The Gods!","Action | Adventure | Super-Heroes",,220A,220,English,"Marvel Comics","Mar 09, 1982",1982,"The Avengers, Vol. 1",Avengers,,,"War Against The Gods!",A,0.60,,,,,,,No,,,,,,,"Nov 03, 2025","$ 1.05","Hip comics",2025,Raw,,,,,,"Jun 1982",1982,Comic,36,"Direct Edition"
Modern,867173,4816,USA,"Infinity War","Infinity War - Chthonic Maneuvers","Action | Adventure | Super-Heroes","Marvel Comics",1B,1,English,"Marvel Comics","Apr 1992",1992,"The Infinity War","The Infinity War",,,"Chthonic Maneuvers",B,2.50,,,,,,,Minor,"1st appearance","1st app. of many Marvel doppelgangers",,,,,"Nov 03, 2025","$ 1.05","Hip comics",2025,Raw,,,,,07148601934301,"Jun 1992",1992,Comic,48,"Newsstand Edition"
Modern,55692,4816,USA,"Infinity War","Infinity War - Ethereal Revisionism","Action | Adventure | Super-Heroes","Marvel Comics",2A,2,English,"Marvel Comics","May 1992",1992,"The Infinity War","The Infinity War",,,"Ethereal Revisionism",A,2.50,,,,,,,Minor,"1st/2nd/3rd cameo appearance","1st cameo app. of the Goddess",,,,,"Nov 03, 2025","$ 1.05","Hip comics",2025,Raw,,,,,07148601934302,"Jul 1992",1992,Comic,48,"Direct Edition - Wraparound Cover"
Modern,55693,4816,USA,"Infinity War","Infinity War - Nefarious Rhapsodies","Action | Adventure | Super-Heroes","Marvel Comics",3A,3,English,"Marvel Comics","Jun 1992",1992,"The Infinity War","The Infinity War",,,"Nefarious Rhapsodies",A,2.50,,,,,,,No,,,,,,,"Nov 03, 2025","$ 1.05","Hip comics",2025,Raw,,,,,07148601934303,"Aug 1992",1992,Comic,48,"Direction Edition - Wraparound Cover"
Modern,867186,4816,USA,"Infinity War","Infinity War - Mortiferous Artifice","Action | Adventure | Super-Heroes","Marvel Comics",4B,4,English,"Marvel Comics","Jul 1992",1992,"The Infinity War","The Infinity War",,,"Mortiferous Artifice",B,2.50,,,,,,,No,,,,,,,"Nov 03, 2025","$ 1.00","Hip comics",2025,Raw,,,,,07148601934304,"Sep 1992",1992,Comic,48,"Newsstand Edition"
Modern,867188,4816,USA,"Infinity War","Infinity War - Psychomachia!","Action | Adventure | Super-Heroes","Marvel Comics",5B,5,English,"Marvel Comics","Aug 1992",1992,"The Infinity War","The Infinity War",,,Psychomachia!,B,2.50,,,,,,,No,,,,,,,"Nov 03, 2025","$ 1.00","Hip comics",2025,Raw,,,,,07148601934305,"Oct 1992",1992,Comic,48,"Newsstand Edition"
Modern,867190,4816,USA,"Infinity War","Infinity War - The Animus Engagement","Action | Adventure | Super-Heroes","Marvel Comics",6B,6,English,"Marvel Comics","Sep 1992",1992,"The Infinity War","The Infinity War",,,"The Animus Engagement",B,2.50,,,,,,,Minor,"1st/2nd/3rd cameo appearance","2nd cameo app. of the Goddess",,,,,"Nov 03, 2025","$ 1.00","Hip comics",2025,Raw,,,,,07148601934306,"Nov 1992",1992,Comic,48,"Newsstand Edition"
Modern,869372,8870,USA,,"Strange Interlude","Action | Adventure | Super-Heroes",,92B,92,English,"Marvel Comics","Jul 01, 1999",1999,"X-Force, Vol. 1",X-Force,,,"Strange Interlude",B,1.99,,,,,,,No,,,,,,,"Nov 03, 2025","$ 1.68","Hip comics",2025,Raw,,,,,07480801766908,"Jul 1999",1999,Comic,36,"Newsstand Edition"
Modern,66816,5720,USA,,"Something Worth Fighting For","Adventure | Science Fiction | Super-Heroes",,3,3,English,"Marvel Comics","Jun 14, 2000",2000,"Magneto: Dark Seduction",,,,"Something Worth Fighting For",,2.99,,,,,,,No,,,,,,,"Oct 26, 2025",,,2025,Raw,,,,,75960604852600311,"Aug 2000",2000,Comic,22,
Modern,66817,5720,USA,,"By Right Of Force","Adventure | Science Fiction | Super-Heroes",,4,4,English,"Marvel Comics","Jul 12, 2000",2000,"Magneto: Dark Seduction",,,,"By Right Of Force",,2.99,,,,,,,No,,,,,,,"Oct 26, 2025",,,2025,Raw,,,,,75960604852600411,"Sep 2000",2000,Comic,22,
Modern,57996,5082,USA,,"Fair Enough / The Strange Case of Mr. Terrific And Doctor Nil","Adventure | Super-Heroes",,7,7,English,"DC Comics","Nov 05, 2003",2003,"JSA All Stars, Vol. 1",JSA,,,"Fair Enough / The Strange Case of Mr. Terrific And Doctor Nil",,3.50,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,76194123552300711,"Jan 2004",2004,Comic,56,
Modern,904163,5155,USA,,"Blood, Sweat and Tabloids","Action | Adventure | Super-Heroes",,21B,21,English,"DC Comics","Dec 1990",1990,"Justice League Europe / International",JLA,,,"Blood, Sweat and Tabloids",B,1.00,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,07098930560112,"Dec 1990",1990,Comic,32,"Newsstand Edition"
Modern,850692,5165,USA,Invasion,"Invasion - Little Murders","Action | Adventure | Super-Heroes",,22B,22,English,"DC Comics","Jan 1989",1989,"Justice League / International / America","Justice League",,,"Little Murders",B,0.75,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,07098930555722,"Jan 1989",1989,Comic,32,"Newsstand Edition"
Modern,367729,52101,USA,,,Fantasy,"Skybound Entertainment",7A,7,English,"Image Comics","Jun 11, 2014",2014,"Manifest Destiny",,,,,A,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510900711,"Jun 2014",2014,Comic,32,
Modern,362121,52101,USA,,,Fantasy,"Skybound Entertainment",6A,6,English,"Image Comics","Apr 09, 2014",2014,"Manifest Destiny",,,,,A,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510900611,"Apr 2014",2014,Comic,32,
Modern,373908,52101,USA,,,Fantasy,"Skybound Entertainment",9,9,English,"Image Comics","Aug 20, 2014",2014,"Manifest Destiny",,,,,,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510900911,"Aug 2014",2014,Comic,32,
Modern,371471,52101,USA,,,Fantasy,"Skybound Entertainment",8A,8,English,"Image Comics","Jul 16, 2014",2014,"Manifest Destiny",,,,,A,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510900811,"Jul 2014",2014,Comic,32,
Modern,379535,52101,USA,,,Fantasy,"Skybound Entertainment",11,11,English,"Image Comics","Oct 15, 2014",2014,"Manifest Destiny",,,,,,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510901111,"Oct 2014",2014,Comic,32,
Modern,377639,52101,USA,,,Fantasy,"Skybound Entertainment",10,10,English,"Image Comics","Sep 17, 2014",2014,"Manifest Destiny",,,,,,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,70985301510901011,"Sep 2014",2014,Comic,32,
Modern,116547,10184,USA,,"Battle Lines","Adventure | Super-Heroes",,13A,13,English,"DC Comics","May 1988",1988,"Suicide Squad, Vol. 1","Suicide Squad",,,"Battle Lines",A,0.75,,,,,,,No,,,,,,,"Oct 25, 2025","$ 0.50","Cosmic Collectibles",2025,Raw,,,,,,"May 1988",1988,Comic,32,"Direct Edition"
Modern,427750,66106,USA,,,"Adventure | Children | Fantasy",kaboom!,1B,1,English,"Boom! Studios","Jan 20, 2016",2016,"Adventure Time: Ice King","Adventure Time",,,,B,3.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Dakota Temples",2025,Raw,,,,,84428400521000121,"Jan 2016",2016,Comic,32,"Wyeth Yates Variant"
Modern,927449,128385,USA,,"Interim For Mutants, Part 1",Super-Heroes,,1H,1,English,"Marvel Comics","Aug 10, 2022",2022,"X-Men: Legends, Vol. 2",X-Men,,,"Interim For Mutants, Part 1",H,3.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Dakota Temples",2025,Raw,,,,,75960620326000191,"Jul 2022",2022,Comic,32,"Walmart Variant"
Modern,169950,18561,USA,,"A Halo 'Round the World","Action | Super-Heroes",Wildstorm,1A,1,English,"DC Comics","Dec 2006",2006,"WildC.A.T.s, Vol. 4",WildC.A.T.S,,,"A Halo 'Round the World",A,2.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Dakota Temples",2025,Raw,,,,,76194125543900111,"Dec 2006",2006,Comic,32,
Modern,878211,2313,USA,,"The Hand Of Erlik!","Action | Adventure | Fantasy",,120B,120,English,"Marvel Comics","Mar 01, 1981",1981,"Conan the Barbarian, Vol. 1",Conan,,,"The Hand Of Erlik!",B,0.50,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860249803,"Mar 1981",1981,Comic,32,"Newsstand Edition"
Modern,878214,2313,USA,,"The Terror Beneath The Hills","Action | Adventure | Fantasy",,123B,123,English,"Marvel Comics","Jun 01, 1981",1981,"Conan the Barbarian, Vol. 1",Conan,,,"The Terror Beneath The Hills",B,0.50,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860249806,"Jun 1981",1981,Comic,32,"Newsstand Edition"
Modern,28660,2313,USA,,"The Creation Quest","Action | Adventure | Fantasy",,129B,129,English,"Marvel Comics","Dec 1981",1981,"Conan the Barbarian, Vol. 1",Conan,,,"The Creation Quest",B,0.50,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860249812,"Dec 1981",1981,Comic,32,"Newsstand Edition"
Modern,824731,2313,USA,,"The Ring of Rhax","Action | Adventure | Fantasy",,131B,131,English,"Marvel Comics","Feb 1982",1982,"Conan the Barbarian, Vol. 1",Conan,,,"The Ring of Rhax",B,0.60,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860249802,"Feb 1982",1982,Comic,32,"Newsstand Edition"
Bronze,84387,7269,USA,,"Lassusar Must Die!","Action | Adventure | Fantasy",,4B,4,English,"Marvel Comics","Feb 1984",1984,"Red Sonja, Vol. 3","Red Sonja",,,"Lassusar Must Die!",B,1.00,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860203502,"Feb 1984",1984,Comic,48,"Newsstand Edition"
Bronze,236997,7269,USA,,Siege!,"Action | Adventure | Fantasy",,3B,3,English,"Marvel Comics","Dec 1983",1983,"Red Sonja, Vol. 3","Red Sonja",,,Siege!,B,1.00,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860203512,"Dec 1983",1983,Comic,32,"Newsstand Edition"
Bronze,915655,7269,USA,,"Blood Debt!","Action | Adventure | Fantasy",,2B,2,English,"Marvel Comics","Oct 1983",1983,"Red Sonja, Vol. 3","Red Sonja",,,"Blood Debt!",B,1.00,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,07148602035610,"Oct 1983",1983,Comic,48,"Newsstand Edition"
Bronze,84374,7268,USA,,"The Blood That Binds!","Action | Adventure | Fantasy | Super-Heroes",,1B,1,English,"Marvel Comics","Feb 1983",1983,"Red Sonja, Vol. 2","Red Sonja",,,"The Blood That Binds!",B,0.60,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860203502,"Feb 1983",1983,Comic,32,"Newsstand Edition"
Modern,878434,3039,USA,,"Trouble in Kansas City!","Action | Adventure | Super-Heroes",Vertigo,4B,4,English,"DC Comics","Jan 01, 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"Trouble in Kansas City!",B,0.75,,,,,,,Minor,"1st full appearance","1st full app. Lodestone",,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0709893124201,"Jan 1988",1988,Comic,32,"Newsstand Edition"
Modern,36724,3039,USA,,"Natural Order","Action | Adventure | Super-Heroes",Vertigo,5A,5,English,"DC Comics","Feb 1988",1988,"Doom Patrol, Vol. 2","Doom Patrol",,,"Natural Order",A,0.75,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,,"Feb 1988",1988,Comic,32,"Direct Edition"
Modern,340320,50680,USA,,"Secrets and Origins","Action | Adventure | Super-Heroes",,1,1,English,"DC Comics","May 29, 2013",2013,"Earth 2 Annual",,,,"Secrets and Origins",,4.99,,,,,,,No,,,,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,76194131528700111,"Jul 2013",2013,Comic,48,
Bronze,94427,8103,USA,,"Apokolips: Now","Action | Adventure | Super-Heroes",,1A,1,English,"DC Comics and Marvel Comics","Aug 10, 1982",1982,"The Uncanny X-Men and the New Teen Titans",X-Men,,,"Apokolips: Now",A,2.00,,,,,,,Minor,"1st appearance","1st app. of the Source Wall",,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,,"Nov 1982",1982,Comic,64,"Direct Edition"
Modern,789345,6520,USA,,"How Much Is That Boggie In The Window?",Super-Heroes,,1B,1,English,"Marvel Comics","Nov 1985",1985,"Nightcrawler, Vol. 1",Nightcrawler,,,"How Much Is That Boggie In The Window?",B,0.75,,,,,,,Minor,"1st solo series/story/title","1st solo series of Nightcrawler",,,,,"Oct 25, 2025","$ 1.00","Mark Cudd",2025,Raw,,,,,0714860256811,"Nov 1985",1985,Comic,32,"Newsstand Edition"
Modern,532057,80386,USA,,"Seed of Destruction",Horror,"Dark Horse Books",1B,1,English,"Dark Horse Comics","May 09, 2018",2018,"Hellboy Omnibus",,,,"Seed of Destruction",B,24.99,,,,,,,No,,,,,,,"Oct 19, 2025","$ 13.49","Half price books",2025,Raw,,,,,9781506706665,,,"Trade Paperback",368,"Seed Of Destruction (new Printing)"
Modern,2557,281,USA,"Strange New Visitor","Strange New Visitor - Part 1","Action | Adventure | Super-Heroes",,811A,811,English,"DC Comics","Jan 14, 2004",2004,"Action Comics, Vol. 1",,,,"Part 1",A,2.25,,,,,,,No,,,,,,,"Nov 28, 2025","$ 1.20","Allstar comics",2025,Raw,,,,,76194120001981111,"Mar 2004",2004,Comic,32,"Direct Edition"
Modern,5016,428,USA,"Strange New Visitor","Strange New Visitor - Strange New Visitor, pt 2","Action | Adventure | Super-Heroes",,624A,624,English,"DC Comics","Jan 21, 2004",2004,"The Adventures of Superman, Vol. 1",Superman,,,"Strange New Visitor, pt 2",A,2.25,,,,,,,No,,,,,,,"Nov 28, 2025","$ 1.20","Allstar comics",2025,Raw,,,,,76194120003362411,"Mar 2004",2004,Comic,32,"Direct Edition"
Modern,70286,5920,USA,,"Suffer Not A Warlock to Live","Action | Adventure | Super-Heroes",,63B,63,English,"Marvel Comics","Feb 05, 1980",1980,"Marvel Two-in-One, Vol. 1","Marvel Two-In-One",,,"Suffer Not A Warlock to Live",B,0.40,,,,,,,No,,,,,,,"Oct 14, 2025","$ 1.09","Hip comics",2025,Raw,,,,,071486029069,"May 1980",1980,Comic,32,"Newsstand Edition"
Modern,71688,6075,USA,,,Adventure,,1,1,English,"Marvel Comics","Dec 1983",1983,"Micronauts Special Edition",Micronauts,,,,,2.00,,,,,,,No,,,,,,,"Oct 14, 2025","$ 0.77","Hip comics",2025,Raw,,,,,,"Dec 1983",1983,Comic,48,
Modern,113084,9838,USA,,"Borrowed Time","Action | Adventure | Super-Heroes",,9A,9,English,"Marvel Comics","Jan 28, 1986",1986,"Squadron Supreme, Vol. 1","Squadron Supreme",,,"Borrowed Time",A,0.75,,,,,,,Minor,"1st appearance","1st app. Redstone",,,,,"Oct 14, 2025","$ 1.00","Hip comics",2025,Raw,,,,,,"May 1986",1986,Comic,32,"Direct Edition"
Modern,94875,8106,USA,,"Mansions In Heaven","Action | Adventure | Super-Heroes",,368A,368,English,"Marvel Comics","Mar 03, 1999",1999,"Uncanny X-Men, Vol. 1",X-Men,,,"Mansions In Heaven",A,1.99,,,,,,,No,,,,,,,"Oct 14, 2025","$ 1.00","Hip comics",2025,Raw,,,,,75960602461236811,"May 1999",1999,Comic,32,"Direct Edition"
Modern,94876,8106,USA,,"Collision Course","Action | Adventure | Super-Heroes",,369A,369,English,"Marvel Comics","Apr 07, 1999",1999,"Uncanny X-Men, Vol. 1",X-Men,,,"Collision Course",A,1.99,,,,,,,No,,,,,,,"Oct 14, 2025","$ 1.00","Hip comics",2025,Raw,,,,,75960602461236911,"Jun 1999",1999,Comic,32,"Direct Edition"
Modern,94877,8106,USA,,"History Repeats","Action | Adventure | Super-Heroes",,370A,370,English,"Marvel Comics","May 05, 1999",1999,"Uncanny X-Men, Vol. 1",X-Men,,,"History Repeats",A,1.99,,,,,,,No,,,,,,,"Oct 14, 2025","$ 1.00","Hip comics",2025,Raw,,,,,75960602461237011,"Jul 1999",1999,Comic,32,"Direct Edition"
Modern,91449,7804,USA,,,"Action | Adventure | Children","Star Comics",4A,4,English,"Marvel Comics","Jun 1986",1986,Thundercats,Thundercats,,,,A,0.75,,,,,,,No,,,,,,,"Oct 14, 2025","$ 1.00","Hip comics",2025,Raw,,,,,,"Jun 1986",1986,Comic,32,"Direct Edition"
Modern,101620,8750,USA,,"Blood and Claws","Action | Adventure | Super-Heroes",,37A,37,English,"Marvel Comics","Jan 08, 1991",1991,"Wolverine, Vol. 2",Wolverine,,,"Blood and Claws",A,1.75,,,,,,,Minor,"1st appearance | 1st/2nd/3rd cameo appearance","1st app. Albert, 1st cameo app. Elsie Dee",,,,,"Oct 11, 2025","$ 3.00","Gambits toy box",2025,Raw,,,,,,"Mar 1991",1991,Comic,32,"Direct Edition"
Modern,101667,8750,USA,,"Things That Go Bump in the Night!","Action | Adventure | Super-Heroes",,84A,84,English,"Marvel Comics","Jun 14, 1994",1994,"Wolverine, Vol. 2",Wolverine,,,"Things That Go Bump in the Night!",A,1.95,,,,,,,No,,,,,,,"Oct 11, 2025","$ 3.00","Gambits toy box",2025,Raw,,,,,75960602254008411,"Aug 1994",1994,Comic,32,"Direct Edition"
Modern,109599,9438,USA,"Infinity Gauntlet","Infinity Gauntlet - Forgiveness","Action | Adventure | Science Fiction | Super-Heroes",,58A,58,English,"Marvel Comics","Sep 10, 1991",1991,"Silver Surfer, Vol. 3","Silver Surfer",,,Forgiveness,A,1.00,,,,,,,No,,,,,,,"Oct 11, 2025","$ 3.00","Gambits toy box",2025,Raw,,,,,,"Nov 1991",1991,Comic,32,"Direct Edition"
Modern,57091,4993,USA,,"A New Beginning","Action | Adventure | Comedy | Super-Heroes",,1TP,1,English,"DC Comics",1998,1998,"JLA: A New Beginning",JLA,,"Justice Leage #1-6, Justice League International #7","A New Beginning",TP,,,,,,,,No,,,,,,,"Oct 04, 2025","$ 9.99",Ebay,2025,Raw,,,,,,1998,1998,"Trade Paperback",190,
Modern,92107,7876,USA,,"Riders Of The Lost Mesa","Action | Adventure | Super-Heroes","Wildstorm (America's Best Comics)",8,8,English,"DC Comics","May 17, 2000",2000,"Tom Strong","Tom Strong",,,"Riders Of The Lost Mesa",,2.95,,,,,,,No,,,,,,,"Nov 28, 2025","$ 2.99","Vintage stock",2025,Raw,,,,,76194121937000811,"Jul 2000",2000,Comic,32,
Modern,36787,3039,USA,,"A Ticket to the Cleaners","Action | Adventure | Super-Heroes",Vertigo,68,68,English,"DC Comics","Jul 1993",1993,"Doom Patrol, Vol. 2","Doom Patrol",,,"A Ticket to the Cleaners",,1.95,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.00","Half price books",2025,Raw,,,,,76194120065106811,"Jul 1993",1993,Comic,32,
Modern,9199,812,USA,,"A Porpoise In Life","Action | Adventure | Super-Heroes",,4A,4,English,"DC Comics","Nov 08, 1994",1994,"Aquaman, Vol. 5",Aquaman,,,"A Porpoise In Life",A,1.50,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.00","Half price books",2025,Raw,,,,,76194120117700411,"Dec 1994",1994,Comic,32,"Direct Edition"
Modern,36769,3039,USA,,"Tales of Hohmann","Action | Adventure | Super-Heroes",Vertigo,50,50,English,"DC Comics","Oct 1991",1991,"Doom Patrol, Vol. 2","Doom Patrol",,,"Tales of Hohmann",,2.50,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.00","Half price books",2025,Raw,,,,,,"Dec 1991",1991,Comic,32,
Modern,215923,13510,USA,,"Phantom Menace","Action | Adventure | Super-Heroes",,28,28,English,"DC Comics","Jun 24, 2009",2009,"Justice Society of America, Vol. 3",JSA,,,"Phantom Menace",,2.99,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.50","Half price books",2025,Raw,,,,,76194125779202811,"Aug 2009",2009,Comic,32,
Modern,213999,13510,USA,,"Ghost in the Darkness","Action | Adventure | Super-Heroes",,27,27,English,"DC Comics","May 28, 2009",2009,"Justice Society of America, Vol. 3",JSA,,,"Ghost in the Darkness",,2.99,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.50","Half price books",2025,Raw,,,,,76194125779202711,"Jul 2009",2009,Comic,32,
Modern,211652,13510,USA,,"Black Adam Ruined My Birthday","Action | Adventure | Super-Heroes",,26B,26,English,"DC Comics","Apr 29, 2009",2009,"Justice Society of America, Vol. 3",JSA,,,"Black Adam Ruined My Birthday",B,2.99,,,,,,,No,,,,,,,"Oct 04, 2025","$ 1.50","Half price books",2025,Raw,,,,,76194125779202611,"Jun 2009",2009,Comic,32,"Alex Ross Left Side Cover"
Modern,847695,129700,USA,,,Action,,HC,,English,"IDW Publishing","Jun 22, 2022",2022,"Teenage Mutant Ninja Turtles: The Last Ronin HC","TMNT: The Last Ronin",,,,HC,29.99,,,,,,,No,,,,,,,"Oct 02, 2025","$ 12.74",Amazon,2025,Raw,,,,,9781684058419,"Jun 2022",2022,Hardcover,224,
Modern,98569,8451,USA,"Infinity Crusade","Infinity Crusade - Things Past","Action | Adventure | Super-Heroes",,1A,1,English,"Marvel Comics","May 04, 1993",1993,"Warlock Chronicles",Warlock,,,"Things Past",A,4.75,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,00928101524607,"Jul 1993",1993,Comic,32,"Direct Edition"
Modern,92100,7876,USA,,"How Tom Strong Got Started","Action | Adventure | Super-Heroes","Wildstorm (America's Best Comics)",1A,1,English,"DC Comics","Apr 07, 1999",1999,"Tom Strong","Tom Strong",,,"How Tom Strong Got Started",A,,,,,,,,Minor,"1st appearance | Origin","1st app. and origin of Tom Strong",,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76194122264600112,"Jun 1999",1999,Comic,40,
Modern,89325,7668,USA,,,"Action | Adventure | Super-Heroes",Wildstorm,2A,2,English,"Image Comics","Aug 1995",1995,"Team One: StormWatch",Stormwatch,,,,A,2.50,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,,"Aug 1995",1995,Comic,32,"Direct Edition"
Modern,379357,55282,USA,,,Horror,,5,5,English,"Dark Horse Comics","Oct 15, 2014",2014,"Witchfinder: The Mysteries Of Unland",,,,,,3.50,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76156822939400511,"Oct 15, 2014",2014,Comic,32,
Modern,66940,16305,USA,,"Power Trip",Adventure,Wildstorm,3,3,English,"DC Comics","Oct 06, 2004",2004,"Majestic, Vol. 1",Majestic,,,"Power Trip",,2.95,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76194124440200311,"Dec 2004",2004,Comic,32,
Modern,66939,16305,USA,,"Secret Identity",Adventure,Wildstorm,2,2,English,"DC Comics","Sep 01, 2004",2004,"Majestic, Vol. 1",Majestic,,,"Secret Identity",,2.95,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76194124440200211,"Nov 2004",2004,Comic,32,
Modern,512584,74459,USA,,,"Horror | Noir",,4,4,English,"Dark Horse Comics","Dec 20, 2017",2017,"Joe Golem: Occult Detective, Vol. 2",,,,,,3.99,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76156800224900111,"Dec 2017",2017,Comic,32,
Modern,485545,74459,USA,,"Part 2","Horror | Noir",,2,2,English,"Dark Horse Comics","Jun 28, 2017",2017,"Joe Golem: Occult Detective, Vol. 2",,,,"Part 2",,3.99,,,,,,,No,,,,,,,"Sep 20, 2025","$ 1.00","Kennys traveling comic store",2025,Raw,,,,,76156800136500211,"Jun 2017",2017,Comic,32,
